alert_id,source_file,rule_name,event_time,description,priority,container_id,pod_name,image_name,user_name,user_loginuid,command,k8s_namespace,tags,label,raw_line
759,Attacks-Pod-jdbjh.txt,Write below monitored dir,21:45:05.137530956,an attempt to write to any file below a set of monitored directories,ERROR,569dba7d34a6,privileged-deployment-574878fc9d-p5zsc,busybox:latest,root,0,container:569dba7d34a6 k8s.ns=default k8s.pod=privileged-deployment-574878fc9d-p5zsc container=569dba7d34a6 image=busybox:latest,default,"[""filesystem"", ""mitre_persistence""]",attack,"rule= Write below monitored dir, desc= 21:45:05.137530956: an attempt to write to any file below a set of monitored directories, parameter=user=root user_loginuid=0 command=container:569dba7d34a6 k8s.ns=default k8s.pod=privileged-deployment-574878fc9d-p5zsc container=569dba7d34a6 image=busybox:latest, priority=ERROR, container=569dba7d34a6, pod=privileged-deployment-574878fc9d-p5zsc, tag=[""filesystem"", ""mitre_persistence""], attack"
760,Attacks-Pod-jdbjh.txt,Write below root,11:04:56.472338685,an attempt to write to any file directly below / or /root,ERROR,70722532a17a,privileged-deployment-574878fc9d-4p789,busybox:latest,root,-1,sh -c while true; do echo sleeping; sleep 3600; done k8s.ns=default k8s.pod=privileged-deployment-574878fc9d-4p789 container=70722532a17a image=busybox:latest,default,"[""filesystem"", ""mitre_persistence""]",attack,"rule= Write below root, desc= 11:04:56.472338685: an attempt to write to any file directly below / or /root, parameter=user=root user_loginuid=-1 command=sh -c while true; do echo sleeping; sleep 3600; done k8s.ns=default k8s.pod=privileged-deployment-574878fc9d-4p789 container=70722532a17a image=busybox:latest, priority=ERROR, container=70722532a17a, pod=privileged-deployment-574878fc9d-4p789, tag=[""filesystem"", ""mitre_persistence""], attack"
761,Attacks-Pod-jdbjh.txt,Write below root,04:17:41.112226469,an attempt to write to any file directly below / or /root,ERROR,eb513143f9cd,falco-event-generator-deployment-7bf5f7d76b-jmcxw,falcosecurity/event-generator,root,-1,event-generator run --loop parent=event-generator file=/root/.kube/cache/http/.diskv-temp/642165214 program=event-generator container_id=eb513143f9cd image=falcosecurity/event-generator,,"[""filesystem"", ""mitre_persistence""]",attack,"rule= Write below root, desc= 04:17:41.112226469: an attempt to write to any file directly below / or /root, parameter=user=root user_loginuid=-1 command=event-generator run --loop parent=event-generator file=/root/.kube/cache/http/.diskv-temp/642165214 program=event-generator container_id=eb513143f9cd image=falcosecurity/event-generator, priority=ERROR, container=eb513143f9cd, pod=falco-event-generator-deployment-7bf5f7d76b-jmcxw, tag=[""filesystem"", ""mitre_persistence""], attack"
762,Attacks-Pod-jdbjh.txt,Redirect STDOUT/STDIN to Network Connection in Container,13:10:26.137580941,Detect redirecting stdout/stdin to network connection in container (potential reverse shell).,WARNING,23132d59a4c1,sensitive-mount-deployment-7fd6f8467-4d27r,busybox:latest,root,0,container:23132d59a4c1 k8s.ns=default k8s.pod=sensitive-mount-deployment-7fd6f8467-4d27r container=23132d59a4c1 image=busybox:latest mounts=/etc:/host/etc::true:rprivate,default,,attack,"rule= Redirect STDOUT/STDIN to Network Connection in Container, desc= 13:10:26.137580941: Detect redirecting stdout/stdin to network connection in container (potential reverse shell)., parameter=user=root user_loginuid=0 command=container:23132d59a4c1 k8s.ns=default k8s.pod=sensitive-mount-deployment-7fd6f8467-4d27r container=23132d59a4c1 image=busybox:latest mounts=/etc:/host/etc::true:rprivate,/var/lib/kubelet/pods/9dfc1d08-a9b5-45aa-88e2-bf1de26e8d4f/volumes/kubernetes.io~secret/default-token-9bhkw:/var/run/secrets/kubernetes.io/serviceaccount:ro:false:rprivate,/var/lib/kubelet/pods/9dfc1d08-a9b5-45aa-88e2-bf1de26e8d4f/etc-hosts:/etc/hosts::true:rprivate,/var/lib/kubelet/pods/9dfc1d08-a9b5-45aa-88e2-bf1de26e8d4f/containers/busybox/90145bf8:/dev/termination-log::true:rprivate, priority=WARNING, container=23132d59a4c1, pod=sensitive-mount-deployment-7fd6f8467-4d27r, tag=, attack"
763,Attacks-Pod-jdbjh.txt,Write below root,20:59:43.836341566,an attempt to write to any file directly below / or /root,ERROR,34422e2b9f24,sensitive-mount-deployment-7fd6f8467-5vs8f,busybox:latest,root,0,container:34422e2b9f24 k8s.ns=default k8s.pod=sensitive-mount-deployment-7fd6f8467-5vs8f container=34422e2b9f24 image=busybox:latest mounts=/var/lib/kubelet/pods/22b90d94-f2e9-49bb-beee-344478cbea6a/volumes/kubernetes.io~secret/default-token-9bhkw:/var/run/secrets/kubernetes.io/serviceaccount:ro:false:rprivate,default,"[""filesystem"", ""mitre_persistence""]",attack,"rule= Write below root, desc= 20:59:43.836341566: an attempt to write to any file directly below / or /root, parameter=user=root user_loginuid=0 command=container:34422e2b9f24 k8s.ns=default k8s.pod=sensitive-mount-deployment-7fd6f8467-5vs8f container=34422e2b9f24 image=busybox:latest mounts=/var/lib/kubelet/pods/22b90d94-f2e9-49bb-beee-344478cbea6a/volumes/kubernetes.io~secret/default-token-9bhkw:/var/run/secrets/kubernetes.io/serviceaccount:ro:false:rprivate,/var/lib/kubelet/pods/22b90d94-f2e9-49bb-beee-344478cbea6a/etc-hosts:/etc/hosts::true:rprivate,/var/lib/kubelet/pods/22b90d94-f2e9-49bb-beee-344478cbea6a/containers/busybox/0e01b47b:/dev/termination-log::true:rprivate,/etc:/host/etc::true:rprivate, priority=ERROR, container=34422e2b9f24, pod=sensitive-mount-deployment-7fd6f8467-5vs8f, tag=[""filesystem"", ""mitre_persistence""], attack"
764,Attacks-Pod-jdbjh.txt,Container Drift Detected (chmod),12:43:57.709770426,New executable created in a container due to chmod,ERROR,7bf970e303f7,sensitive-mount-deployment-7fd6f8467-bznsv,busybox:latest,root,0,container:7bf970e303f7 k8s.ns=default k8s.pod=sensitive-mount-deployment-7fd6f8467-bznsv container=7bf970e303f7 image=busybox:latest mounts=/etc:/host/etc::true:rprivate,default,,attack,"rule= Container Drift Detected (chmod), desc= 12:43:57.709770426: New executable created in a container due to chmod, parameter=user=root user_loginuid=0 command=container:7bf970e303f7 k8s.ns=default k8s.pod=sensitive-mount-deployment-7fd6f8467-bznsv container=7bf970e303f7 image=busybox:latest mounts=/etc:/host/etc::true:rprivate,/var/lib/kubelet/pods/98588def-5f06-4f2c-b51d-ffe50ce2e226/volumes/kubernetes.io~secret/default-token-9bhkw:/var/run/secrets/kubernetes.io/serviceaccount:ro:false:rprivate,/var/lib/kubelet/pods/98588def-5f06-4f2c-b51d-ffe50ce2e226/etc-hosts:/etc/hosts::true:rprivate,/var/lib/kubelet/pods/98588def-5f06-4f2c-b51d-ffe50ce2e226/containers/busybox/32eedd2f:/dev/termination-log::true:rprivate, priority=ERROR, container=7bf970e303f7, pod=sensitive-mount-deployment-7fd6f8467-bznsv, tag=, attack"
765,Attacks-Pod-jdbjh.txt,Container Drift Detected (open+create),11:00:12.679881307,New executable created in a container due to open+create,ERROR,5fa3db56d255,privileged-deployment-574878fc9d-njrgv,busybox:latest,root,-1,sh -c while true; do echo sleeping; sleep 3600; done k8s.ns=default k8s.pod=privileged-deployment-574878fc9d-njrgv container=5fa3db56d255 image=busybox:latest,default,,attack,"rule= Container Drift Detected (open+create), desc= 11:00:12.679881307: New executable created in a container due to open+create, parameter=user=root user_loginuid=-1 command=sh -c while true; do echo sleeping; sleep 3600; done k8s.ns=default k8s.pod=privileged-deployment-574878fc9d-njrgv container=5fa3db56d255 image=busybox:latest, priority=ERROR, container=5fa3db56d255, pod=privileged-deployment-574878fc9d-njrgv, tag=, attack"
766,Attacks-Pod-jdbjh.txt,Detect outbound connections to common miner pool ports,09:22:28.287840628,Miners typically connect to miner pools on common ports.,CRITICAL,115db8cb9eee,privileged-deployment-574878fc9d-d6rls,busybox:latest,root,0,container:115db8cb9eee k8s.ns=default k8s.pod=privileged-deployment-574878fc9d-d6rls container=115db8cb9eee image=busybox:latest,default,"[""network"", ""mitre_execution""]",attack,"rule= Detect outbound connections to common miner pool ports, desc= 09:22:28.287840628: Miners typically connect to miner pools on common ports., parameter=user=root user_loginuid=0 command=container:115db8cb9eee k8s.ns=default k8s.pod=privileged-deployment-574878fc9d-d6rls container=115db8cb9eee image=busybox:latest, priority=CRITICAL, container=115db8cb9eee, pod=privileged-deployment-574878fc9d-d6rls, tag=[""network"", ""mitre_execution""], attack"
767,Attacks-Pod-jdbjh.txt,Mount Launched in Privileged Container,08:48:33.581892333,Detect file system mount happened inside a privilegd container which might lead to container escape.,WARNING,f129176f5962,sensitive-mount-deployment-7fd6f8467-nfzsw,busybox:latest,root,0,container:f129176f5962 k8s.ns=default k8s.pod=sensitive-mount-deployment-7fd6f8467-nfzsw container=f129176f5962 image=busybox:latest mounts=/var/lib/kubelet/pods/0f9d39c3-2165-4bd1-aac6-f7232748d7ea/volumes/kubernetes.io~secret/default-token-9bhkw:/var/run/secrets/kubernetes.io/serviceaccount:ro:false:rprivate,default,"[""container"", ""cis"", ""mitre_lateral_movement""]",attack,"rule= Mount Launched in Privileged Container, desc= 08:48:33.581892333: Detect file system mount happened inside a privilegd container which might lead to container escape., parameter=user=root user_loginuid=0 command=container:f129176f5962 k8s.ns=default k8s.pod=sensitive-mount-deployment-7fd6f8467-nfzsw container=f129176f5962 image=busybox:latest mounts=/var/lib/kubelet/pods/0f9d39c3-2165-4bd1-aac6-f7232748d7ea/volumes/kubernetes.io~secret/default-token-9bhkw:/var/run/secrets/kubernetes.io/serviceaccount:ro:false:rprivate,/var/lib/kubelet/pods/0f9d39c3-2165-4bd1-aac6-f7232748d7ea/etc-hosts:/etc/hosts::true:rprivate,/var/lib/kubelet/pods/0f9d39c3-2165-4bd1-aac6-f7232748d7ea/containers/busybox/5fdf7f62:/dev/termination-log::true:rprivate,/etc:/host/etc::true:rprivate, priority=WARNING, container=f129176f5962, pod=sensitive-mount-deployment-7fd6f8467-nfzsw, tag=[""container"", ""cis"", ""mitre_lateral_movement""], attack"
768,Attacks-Pod-jdbjh.txt,Outbound Connection to C2 Servers,19:40:38.201727568,Detect outbound connection to command & control servers,WARNING,0d4398874751,sensitive-mount-deployment-7fd6f8467-99rgz,busybox:latest,root,0,container:0d4398874751 k8s.ns=default k8s.pod=sensitive-mount-deployment-7fd6f8467-99rgz container=0d4398874751 image=busybox:latest mounts=/etc:/host/etc::true:rprivate,default,"[""network""]",attack,"rule= Outbound Connection to C2 Servers, desc= 19:40:38.201727568: Detect outbound connection to command & control servers, parameter=user=root user_loginuid=0 command=container:0d4398874751 k8s.ns=default k8s.pod=sensitive-mount-deployment-7fd6f8467-99rgz container=0d4398874751 image=busybox:latest mounts=/etc:/host/etc::true:rprivate,/var/lib/kubelet/pods/e7506519-4d8e-42b6-950f-491849631020/volumes/kubernetes.io~secret/default-token-9bhkw:/var/run/secrets/kubernetes.io/serviceaccount:ro:false:rprivate,/var/lib/kubelet/pods/e7506519-4d8e-42b6-950f-491849631020/etc-hosts:/etc/hosts::true:rprivate,/var/lib/kubelet/pods/e7506519-4d8e-42b6-950f-491849631020/containers/busybox/86e7f7f7:/dev/termination-log::true:rprivate, priority=WARNING, container=0d4398874751, pod=sensitive-mount-deployment-7fd6f8467-99rgz, tag=[""network""], attack"
769,Attacks-Pod-jdbjh.txt,The docker client is executed in a container,22:52:37.589985001,Detect a k8s client tool executed inside a container,WARNING,9035a299dfcf,privileged-deployment-574878fc9d-6xnkf,busybox:latest,root,0,container:9035a299dfcf k8s.ns=default k8s.pod=privileged-deployment-574878fc9d-6xnkf container=9035a299dfcf image=busybox:latest,default,"[""container"", ""mitre_execution""]",attack,"rule= The docker client is executed in a container, desc= 22:52:37.589985001: Detect a k8s client tool executed inside a container, parameter=user=root user_loginuid=0 command=container:9035a299dfcf k8s.ns=default k8s.pod=privileged-deployment-574878fc9d-6xnkf container=9035a299dfcf image=busybox:latest, priority=WARNING, container=9035a299dfcf, pod=privileged-deployment-574878fc9d-6xnkf, tag=[""container"", ""mitre_execution""], attack"
770,Attacks-Pod-jdbjh.txt,Outbound or Inbound Traffic not to Authorized Server Process and Port,16:41:47.203740779,Detect traffic that is not to authorized server process and port.,WARNING,41e0808c96fa,sensitive-mount-deployment-7fd6f8467-nfwj7,busybox:latest,root,0,container:41e0808c96fa k8s.ns=default k8s.pod=sensitive-mount-deployment-7fd6f8467-nfwj7 container=41e0808c96fa image=busybox:latest mounts=/etc:/host/etc::true:rprivate,default,"[""network""]",attack,"rule= Outbound or Inbound Traffic not to Authorized Server Process and Port, desc= 16:41:47.203740779: Detect traffic that is not to authorized server process and port., parameter=user=root user_loginuid=0 command=container:41e0808c96fa k8s.ns=default k8s.pod=sensitive-mount-deployment-7fd6f8467-nfwj7 container=41e0808c96fa image=busybox:latest mounts=/etc:/host/etc::true:rprivate,/var/lib/kubelet/pods/4c6de617-2637-498b-bc83-1d721d67fa22/volumes/kubernetes.io~secret/default-token-9bhkw:/var/run/secrets/kubernetes.io/serviceaccount:ro:false:rprivate,/var/lib/kubelet/pods/4c6de617-2637-498b-bc83-1d721d67fa22/etc-hosts:/etc/hosts::true:rprivate,/var/lib/kubelet/pods/4c6de617-2637-498b-bc83-1d721d67fa22/containers/busybox/0fd90ad7:/dev/termination-log::true:rprivate, priority=WARNING, container=41e0808c96fa, pod=sensitive-mount-deployment-7fd6f8467-nfwj7, tag=[""network""], attack"
771,Attacks-Pod-jdbjh.txt,Read Shell Configuration File,07:07:54.741564789,Detect attempts to read shell configuration files by non-shell programs,WARNING,bba421505ddd,privileged-deployment-574878fc9d-6f4bv,busybox:latest,root,0,container:bba421505ddd k8s.ns=default k8s.pod=privileged-deployment-574878fc9d-6f4bv container=bba421505ddd image=busybox:latest,default,"[""file"", ""mitre_discovery""]",attack,"rule= Read Shell Configuration File, desc= 07:07:54.741564789: Detect attempts to read shell configuration files by non-shell programs, parameter=user=root user_loginuid=0 command=container:bba421505ddd k8s.ns=default k8s.pod=privileged-deployment-574878fc9d-6f4bv container=bba421505ddd image=busybox:latest, priority=WARNING, container=bba421505ddd, pod=privileged-deployment-574878fc9d-6f4bv, tag=[""file"", ""mitre_discovery""], attack"
772,Attacks-Pod-jdbjh.txt,Detect crypto miners using the Stratum protocol,22:28:44.440848035,Miners typically specify the mining pool to connect to with a URI that begins with 'stratum+tcp',CRITICAL,1b8004261d67,falco-event-generator-deployment-7bf5f7d76b-4824w,falcosecurity/event-generator,,,,,"[""process"", ""mitre_execution""]",attack,"rule= Detect crypto miners using the Stratum protocol, desc= 22:28:44.440848035: Miners typically specify the mining pool to connect to with a URI that begins with 'stratum+tcp', parameter=AT_FDCWD) name=/bin/directory-created-by-event-generator flags=0  container_id=1b8004261d67 image=falcosecurity/event-generator, priority=CRITICAL, container=1b8004261d67, pod=falco-event-generator-deployment-7bf5f7d76b-4824w, tag=[""process"", ""mitre_execution""], attack"
773,Attacks-Pod-jdbjh.txt,Read sensitive file trusted after startup,09:41:05.643897648,"an attempt to read any sensitive file (e.g. files containing user/password/authentication information) by a trusted program after startup. Trusted programs might read these files at startup to load initial state, but not afterwards.\n",WARNING,e1d025bee5ea,privileged-deployment-574878fc9d-vwqh4,busybox:latest,root,0,container:e1d025bee5ea k8s.ns=default k8s.pod=privileged-deployment-574878fc9d-vwqh4 container=e1d025bee5ea image=busybox:latest,default,"[""filesystem"", ""mitre_credential_access""]",attack,"rule= Read sensitive file trusted after startup, desc= 09:41:05.643897648: an attempt to read any sensitive file (e.g. files containing user/password/authentication information) by a trusted program after startup. Trusted programs might read these files at startup to load initial state, but not afterwards.\n, parameter=user=root user_loginuid=0 command=container:e1d025bee5ea k8s.ns=default k8s.pod=privileged-deployment-574878fc9d-vwqh4 container=e1d025bee5ea image=busybox:latest, priority=WARNING, container=e1d025bee5ea, pod=privileged-deployment-574878fc9d-vwqh4, tag=[""filesystem"", ""mitre_credential_access""], attack"
774,Attacks-Pod-jdbjh.txt,Netcat Remote Code Execution in Container,22:24:21.616087362,Netcat Program runs inside container that allows remote code execution,WARNING,1b8004261d67,falco-event-generator-deployment-7bf5f7d76b-4824w,falcosecurity/event-generator,root,-1,httpd --loglevel info run ^syscall.ReadSensitiveFileUntrusted$ --sleep 6s parent=httpd file=/etc/shadow parent=httpd gparent=event-generator container_id=1b8004261d67 image=falcosecurity/event-generator,,"[""network"", ""process"", ""mitre_execution""]",attack,"rule= Netcat Remote Code Execution in Container, desc= 22:24:21.616087362: Netcat Program runs inside container that allows remote code execution, parameter=user=root user_loginuid=-1 command=httpd --loglevel info run ^syscall.ReadSensitiveFileUntrusted$ --sleep 6s parent=httpd file=/etc/shadow parent=httpd gparent=event-generator container_id=1b8004261d67 image=falcosecurity/event-generator, priority=WARNING, container=1b8004261d67, pod=falco-event-generator-deployment-7bf5f7d76b-4824w, tag=[""network"", ""process"", ""mitre_execution""], attack"
